Date,Timestamp,Class,Lab,Anki,Volunteering,Research,Other,Self-Study,Dow,Month,Year,Day,Sum,Term,yearLabel,MS2Block,MS3Rotation,MS4Rotation
2024-03-25,4/2/2024 17:08:33,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0,3,2024,25,25.0,Break,MS4,,,Break
2024-03-26,4/2/2024 17:08:46,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1,3,2024,26,21.0,Break,MS4,,,Break
2024-03-27,4/2/2024 17:08:57,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2,3,2024,27,15.0,Break,MS4,,,Break
2024-03-28,4/2/2024 17:09:11,0.0,0.0,12.0,0.0,0.0,0.0,25.0,3,3,2024,28,37.0,Break,MS4,,,Break
2024-03-29,4/2/2024 17:09:24,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4,3,2024,29,15.0,Break,MS4,,,Break
2024-03-30,4/2/2024 17:09:36,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5,3,2024,30,16.0,Break,MS4,,,Break
2024-03-31,4/2/2024 17:09:51,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6,3,2024,31,15.0,Break,MS4,,,Break
2024-04-01,4/2/2024 17:10:15,510.0,0.0,15.0,0.0,0.0,0.0,30.0,0,4,2024,1,555.0,Break,MS4,,,SICU
2024-04-02,4/8/2024 12:48:51,390.0,0.0,8.0,0.0,0.0,22.0,0.0,1,4,2024,2,420.0,Break,MS4,,,SICU
2024-04-03,4/8/2024 12:49:10,420.0,0.0,16.0,0.0,0.0,0.0,40.0,2,4,2024,3,476.0,Break,MS4,,,SICU
2024-04-04,4/8/2024 12:49:31,350.0,0.0,16.0,0.0,0.0,0.0,0.0,3,4,2024,4,366.0,Break,MS4,,,SICU
2024-04-05,4/8/2024 12:49:42,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2024,5,360.0,Break,MS4,,,SICU
2024-04-06,4/8/2024 12:49:53,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5,4,2024,6,10.0,Break,MS4,,,SICU
2024-04-07,4/8/2024 12:50:02,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6,4,2024,7,13.0,Break,MS4,,,SICU
2024-04-08,4/18/2024 15:57:04,360.0,0.0,20.0,0.0,0.0,0.0,24.0,0,4,2024,8,404.0,Break,MS4,,,SICU
2024-04-09,4/18/2024 15:58:08,360.0,0.0,5.0,0.0,0.0,0.0,0.0,1,4,2024,9,365.0,Break,MS4,,,SICU
2024-04-10,4/18/2024 15:58:24,300.0,0.0,0.0,0.0,0.0,0.0,75.0,2,4,2024,10,375.0,Break,MS4,,,SICU
2024-04-11,4/18/2024 15:58:39,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3,4,2024,11,10.0,Break,MS4,,,SICU
2024-04-12,4/18/2024 15:58:49,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4,4,2024,12,15.0,Break,MS4,,,SICU
2024-04-13,4/18/2024 15:58:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,2024,13,0.0,Break,MS4,,,SICU
2024-04-14,4/18/2024 15:59:06,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6,4,2024,14,18.0,Break,MS4,,,SICU
2024-04-15,4/18/2024 15:59:15,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,4,2024,15,14.0,Break,MS4,,,SICU
2024-04-16,4/18/2024 15:59:23,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1,4,2024,16,11.0,Break,MS4,,,SICU
2024-04-17,4/26/2024 13:19:06,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2024,17,300.0,Break,MS4,,,SICU
2024-04-18,4/26/2024 13:19:26,330.0,0.0,0.0,0.0,0.0,0.0,100.0,3,4,2024,18,430.0,Break,MS4,,,SICU
2024-04-19,4/26/2024 13:19:45,360.0,0.0,0.0,0.0,0.0,0.0,120.0,4,4,2024,19,480.0,Break,MS4,,,SICU
2024-04-20,4/26/2024 13:19:59,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5,4,2024,20,30.0,Break,MS4,,,SICU
2024-04-21,4/26/2024 13:20:19,297.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,2024,21,297.0,Break,MS4,,,SICU
2024-04-22,4/26/2024 13:20:35,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2024,22,390.0,Break,MS4,,,SICU
2024-04-23,4/26/2024 13:20:56,300.0,0.0,17.0,0.0,0.0,0.0,0.0,1,4,2024,23,317.0,Break,MS4,,,SICU
2024-04-24,4/26/2024 13:21:08,300.0,0.0,20.0,0.0,0.0,0.0,0.0,2,4,2024,24,320.0,Break,MS4,,,SICU
2024-04-25,4/26/2024 13:21:29,360.0,0.0,0.0,0.0,0.0,0.0,60.0,3,4,2024,25,420.0,Break,MS4,,,SICU
2024-04-26,4/26/2024 13:21:43,330.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2024,26,330.0,Break,MS4,,,SICU
